Date,Asset_ID,Close,Volume,Count,Weight,Asset_Name
2018-02-19,0,11.0601,1316213.81,51420.0,4.30406509320417,Binance Coin
2018-02-20,0,9.8888,2357501.48,75120.0,4.30406509320417,Binance Coin
2018-02-21,0,9.3799,2277445.93,82114.0,4.30406509320417,Binance Coin
2018-02-22,0,8.86,1792778.9400000002,67214.0,4.30406509320417,Binance Coin
2018-02-23,0,9.693,1621549.49,60333.0,4.30406509320417,Binance Coin
2018-02-24,0,9.0873,1356848.2500000002,52941.0,4.30406509320417,Binance Coin
2018-02-25,0,9.35,888973.06,30479.0,4.30406509320417,Binance Coin
2018-02-26,0,9.9199,1266163.05,44561.0,4.30406509320417,Binance Coin
2018-02-27,0,10.56,2377225.58,66898.0,4.30406509320417,Binance Coin
2018-02-28,0,10.4536,1610363.0700000003,52024.0,4.30406509320417,Binance Coin
2018-03-01,0,10.4768,1224460.17,40221.0,4.30406509320417,Binance Coin
2018-03-02,0,10.2348,710198.47,28857.0,4.30406509320417,Binance Coin
2018-03-03,0,10.2395,636280.8099999999,25888.0,4.30406509320417,Binance Coin
2018-03-04,0,10.4139,591499.65,25664.0,4.30406509320417,Binance Coin
2018-03-05,0,10.0847,467389.77,23807.0,4.30406509320417,Binance Coin
2018-03-06,0,9.3891,939994.7,32440.0,4.30406509320417,Binance Coin
2018-03-07,0,9.0405,2930631.06,72887.0,4.30406509320417,Binance Coin
2018-03-08,0,8.2703,1878677.62,58242.0,4.30406509320417,Binance Coin
2018-03-09,0,8.2807,1949612.6700000002,68729.0,4.30406509320417,Binance Coin
2018-03-10,0,7.65,2213393.39,41819.0,4.30406509320417,Binance Coin
2018-03-11,0,8.267999999999999,2660649.85,46234.0,4.30406509320417,Binance Coin
2018-03-12,0,8.033999999999999,2529859.67,40793.0,4.30406509320417,Binance Coin
2018-03-13,0,10.2188,7223518.6,129386.0,4.30406509320417,Binance Coin
2018-03-14,0,8.9243,5154134.62,102378.0,4.30406509320417,Binance Coin
2018-03-15,0,9.1047,4274358.7700000005,77883.0,4.30406509320417,Binance Coin
2018-03-16,0,9.0752,4046429.23,47458.0,4.30406509320417,Binance Coin
2018-03-17,0,8.9231,3951199.27,45528.0,4.30406509320417,Binance Coin
2018-03-18,0,8.9648,3959581.29,75879.0,4.30406509320417,Binance Coin
2018-03-19,0,9.035,3907835.7000000007,71237.0,4.30406509320417,Binance Coin
2018-03-20,0,9.1618,3926209.350000001,59253.0,4.30406509320417,Binance Coin
2018-03-21,0,9.9777,4959307.3100000005,81073.0,4.30406509320417,Binance Coin
2018-03-22,0,10.0806,4709042.44,96098.0,4.30406509320417,Binance Coin
2018-03-23,0,11.7397,5510835.710000001,101491.0,4.30406509320417,Binance Coin
2018-03-24,0,13.2398,8441747.33,158944.0,4.30406509320417,Binance Coin
2018-03-25,0,12.95,6175307.170000001,119568.0,4.30406509320417,Binance Coin
2018-03-26,0,12.0369,5486492.23,97663.0,4.30406509320417,Binance Coin
2018-03-27,0,11.5404,4077306.5800000005,83521.0,4.30406509320417,Binance Coin
2018-03-28,0,11.6888,3219334.4000000004,56306.0,4.30406509320417,Binance Coin
2018-03-29,0,10.1876,3602154.5500000017,89019.0,4.30406509320417,Binance Coin
2018-03-30,0,10.3955,3795257.4300000025,124338.0,4.30406509320417,Binance Coin
2018-03-31,0,11.050999999999998,4177534.210000001,80790.0,4.30406509320417,Binance Coin
2018-04-01,0,11.0767,4090951.2400000007,83301.0,4.30406509320417,Binance Coin
2018-04-02,0,12.5996,4507155.16,79872.0,4.30406509320417,Binance Coin
2018-04-03,0,13.305,5149823.24,103621.0,4.30406509320417,Binance Coin
2018-04-04,0,12.2092,5112820.69,115740.0,4.30406509320417,Binance Coin
2018-04-05,0,12.4888,4295442.590000001,65494.0,4.30406509320417,Binance Coin
2018-04-06,0,12.2599,3151837.66,44209.0,4.30406509320417,Binance Coin
2018-04-07,0,12.5,3256833.91,44335.0,4.30406509320417,Binance Coin
2018-04-08,0,12.1308,3077369.73,42620.0,4.30406509320417,Binance Coin
2018-04-09,0,11.8888,3011085.3900000006,67353.0,4.30406509320417,Binance Coin
2018-04-10,0,12.0904,3449392.5100000002,54461.0,4.30406509320417,Binance Coin
2018-04-11,0,12.33,3394146.16,43121.0,4.30406509320417,Binance Coin
2018-04-12,0,13.0087,4889173.130000001,98206.0,4.30406509320417,Binance Coin
2018-04-13,0,13.52,5339975.420000001,98447.0,4.30406509320417,Binance Coin
2018-04-14,0,13.2838,3521128.9800000004,58167.0,4.30406509320417,Binance Coin
2018-04-15,0,13.0986,3854973.6100000003,66937.0,4.30406509320417,Binance Coin
2018-04-16,0,12.2342,2709514.47,54790.0,4.30406509320417,Binance Coin
2018-04-17,0,11.777,2444511.0000000005,52548.0,4.30406509320417,Binance Coin
2018-04-18,0,12.2999,2739464.3500000006,50886.0,4.30406509320417,Binance Coin
2018-04-19,0,12.361,2401088.6500000004,42568.0,4.30406509320417,Binance Coin
2018-04-20,0,12.5858,2737433.3300000005,54544.0,4.30406509320417,Binance Coin
2018-04-21,0,13.3302,4556037.090000001,97777.0,4.30406509320417,Binance Coin
2018-04-22,0,12.8888,2564431.16,49904.0,4.30406509320417,Binance Coin
2018-04-23,0,13.645,4448320.550000001,57998.0,4.30406509320417,Binance Coin
2018-04-24,0,15.0979,4773630.91,91090.0,4.30406509320417,Binance Coin
2018-04-25,0,13.3999,5198344.23,128478.0,4.30406509320417,Binance Coin
2018-04-26,0,14.6301,4222900.08,77249.0,4.30406509320417,Binance Coin
2018-04-27,0,14.2631,2886054.2500000005,54710.0,4.30406509320417,Binance Coin
2018-04-28,0,15.1855,3784189.3300000005,56375.0,4.30406509320417,Binance Coin
2018-04-29,0,15.0489,2829207.93,54449.0,4.30406509320417,Binance Coin
2018-04-30,0,14.327,2063155.3900000001,50657.0,4.30406509320417,Binance Coin
2018-05-01,0,14.1471,1986079.7400000002,45277.0,4.30406509320417,Binance Coin
2018-05-02,0,14.439,2097270.4,41317.0,4.30406509320417,Binance Coin
2018-05-03,0,14.6482,2502529.16,65883.0,4.30406509320417,Binance Coin
2018-05-04,0,14.3622,1875629.56,46511.0,4.30406509320417,Binance Coin
2018-05-05,0,14.4468,1877245.04,42223.0,4.30406509320417,Binance Coin
2018-05-06,0,14.012,2099311.5,58927.0,4.30406509320417,Binance Coin
2018-05-07,0,13.71,1651401.6400000001,51740.0,4.30406509320417,Binance Coin
2018-05-08,0,13.4981,1439759.01,39725.0,4.30406509320417,Binance Coin
2018-05-09,0,14.6417,2600990.7,52860.0,4.30406509320417,Binance Coin
2018-05-10,0,13.7957,1653996.3,43921.0,4.30406509320417,Binance Coin
2018-05-11,0,12.9884,1567764.99,56504.0,4.30406509320417,Binance Coin
2018-05-12,0,12.9319,1272138.32,46037.0,4.30406509320417,Binance Coin
2018-05-13,0,13.1515,1879918.9500000002,43973.0,4.30406509320417,Binance Coin
2018-05-14,0,12.8388,1543293.6600000001,42805.0,4.30406509320417,Binance Coin
2018-05-15,0,12.5389,1284872.56,35164.0,4.30406509320417,Binance Coin
2018-05-16,0,12.2901,1075287.4000000001,34421.0,4.30406509320417,Binance Coin
2018-05-17,0,12.3777,1714166.53,35679.0,4.30406509320417,Binance Coin
2018-05-18,0,15.1363,5632069.63,103217.0,4.30406509320417,Binance Coin
2018-05-19,0,14.3193,3387951.8600000003,58869.0,4.30406509320417,Binance Coin
2018-05-20,0,14.1658,2411178.47,39824.0,4.30406509320417,Binance Coin
2018-05-21,0,14.6996,2546234.23,46454.0,4.30406509320417,Binance Coin
2018-05-22,0,13.888,2361029.44,48532.0,4.30406509320417,Binance Coin
2018-05-23,0,12.4998,2215424.7300000004,63057.0,4.30406509320417,Binance Coin
2018-05-24,0,13.0288,1576180.0300000003,41652.0,4.30406509320417,Binance Coin
2018-05-25,0,13.0129,1316638.08,30436.0,4.30406509320417,Binance Coin
2018-05-26,0,12.7687,1215820.52,19041.0,4.30406509320417,Binance Coin
2018-05-27,0,12.6046,1071651.59,19057.0,4.30406509320417,Binance Coin
2018-05-28,0,11.9128,936828.03,21595.0,4.30406509320417,Binance Coin
2018-05-29,0,12.6073,1469580.4300000002,29660.0,4.30406509320417,Binance Coin
2018-05-30,0,12.6067,1299596.87,27744.0,4.30406509320417,Binance Coin
2018-05-31,0,14.2,2725397.0900000003,51747.0,4.30406509320417,Binance Coin
2018-06-01,0,14.2888,2317444.73,35041.0,4.30406509320417,Binance Coin
2018-06-02,0,14.6732,2358996.4,33063.0,4.30406509320417,Binance Coin
2018-06-03,0,14.685,2237218.88,32537.0,4.30406509320417,Binance Coin
2018-06-04,0,14.2636,1575290.6500000001,31565.0,4.30406509320417,Binance Coin
2018-06-05,0,15.6156,2607589.16,48397.0,4.30406509320417,Binance Coin
2018-06-06,0,17.275,3866321.8000000003,79192.0,4.30406509320417,Binance Coin
2018-06-07,0,16.2791,3248655.04,55383.0,4.30406509320417,Binance Coin
2018-06-08,0,16.2292,2536838.5700000003,47788.0,4.30406509320417,Binance Coin
2018-06-09,0,16.0188,2334912.18,36025.0,4.30406509320417,Binance Coin
2018-06-10,0,14.18,2579153.65,63564.0,4.30406509320417,Binance Coin
2018-06-11,0,15.47,2472371.47,52566.0,4.30406509320417,Binance Coin
2018-06-12,0,15.2263,3485152.7600000002,75616.0,4.30406509320417,Binance Coin
2018-06-13,0,14.5695,3148409.74,68184.0,4.30406509320417,Binance Coin
2018-06-14,0,14.8468,2693075.27,63204.0,4.30406509320417,Binance Coin
2018-06-15,0,14.9895,2572848.4800000004,52485.0,4.30406509320417,Binance Coin
2018-06-16,0,15.7602,2452263.98,47357.0,4.30406509320417,Binance Coin
2018-06-17,0,16.5987,3219093.02,60333.0,4.30406509320417,Binance Coin
2018-06-18,0,16.811,2847219.22,60933.0,4.30406509320417,Binance Coin
2018-06-19,0,16.7555,2118005.58,49189.0,4.30406509320417,Binance Coin
2018-06-20,0,16.0773,1951387.8500000003,47503.0,4.30406509320417,Binance Coin
2018-06-21,0,17.0727,3562967.67,70623.0,4.30406509320417,Binance Coin
2018-06-22,0,15.56,3363308.98,82788.0,4.30406509320417,Binance Coin
2018-06-23,0,15.6393,2104033.7,44728.0,4.30406509320417,Binance Coin
2018-06-24,0,14.4174,3864116.2600000002,82571.0,4.30406509320417,Binance Coin
2018-06-25,0,14.9182,2268298.4000000004,52462.0,4.30406509320417,Binance Coin
2018-06-26,0,14.0525,1400093.84,32273.0,4.30406509320417,Binance Coin
2018-06-27,0,14.0737,1526745.8000000003,27650.0,4.30406509320417,Binance Coin
2018-06-28,0,14.1703,2386068.9800000004,49549.0,4.30406509320417,Binance Coin
2018-06-29,0,14.4962,1801223.29,39373.0,4.30406509320417,Binance Coin
2018-06-30,0,14.6851,2160868.7800000003,44003.0,4.30406509320417,Binance Coin
2018-07-01,0,14.37,1208161.05,31896.0,4.30406509320417,Binance Coin
2018-07-02,0,14.5999,1895365.9400000002,46982.0,4.30406509320417,Binance Coin
2018-07-03,0,14.16,1783569.1700000002,43533.0,4.30406509320417,Binance Coin
2018-07-04,0,14.0212,1077456.6,28563.0,4.30406509320417,Binance Coin
2018-07-05,0,13.76,1167466.7500000002,49539.0,4.30406509320417,Binance Coin
2018-07-06,0,13.4366,957584.8700000001,40945.0,4.30406509320417,Binance Coin
